episode,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward,total_reward,average_reward
99,7.439999999999929,-12.9290176337,-150.0,300.0,5.6036599225,5.15908029036,0.0,-531.793766139,-745.277965884,883.094751017,0.156048158639,-0.119163809372,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-95.3413314119,23560.8887521,190.007167356
100,5.939999999999961,-15.2017763113,-150.0,206.308343191,5.26001903278,5.05582213486,0.0,-200.507875112,-525.865576616,326.538951486,-0.0787842758585,-0.120586203797,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,46.7712863483,20526.189419,207.335246656
101,10.019999999999875,67.1137732089,72.7126603718,244.167836135,1.13122787015,6.08367224268,0.0,18.4660934353,24.3920052677,9.12960044133,0.346318616981,0.200264018896,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,13.4877322532,28130.8939429,168.448466724
102,5.819999999999964,61.3658477431,132.038631899,300.0,2.42700368606,5.40578059755,0.0,25.227708195,1514.82271893,1500.20601074,0.858910328224,-0.0174346671783,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-78.0022998519,19519.5946021,201.232934043
103,5.879999999999963,-14.5938345142,138.107930223,300.0,0.504730325819,4.90380051875,0.0,-1065.12151834,2609.38040192,4819.2619449,0.0768107532048,-0.12810315528,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-84.961187873,19649.4432393,200.50452285
104,8.8799999999999,35.258123955,-89.767648745,300.0,5.20773511264,5.53149775284,0.0,-124.857055935,-144.232297462,100.851164976,-0.209681408192,0.389266998084,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-79.0861666651,24525.7610949,165.714601993
105,10.019999999999875,86.2969269997,22.0550122745,266.609001921,0.169775877243,4.73700856295,0.0,28.319269979,8.65564542965,17.2911594105,-0.184963580845,-0.473776866406,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-19.1427866018,27083.8613474,162.178810464
106,9.059999999999896,-26.4900970328,79.2308010437,300.0,2.0973288785,5.38377555357,0.0,11.5403028771,121.7267027,208.625435066,0.672296080374,-0.532032729171,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-73.228115585,26282.3909591,174.055569265
107,8.699999999999903,-97.7115170684,-38.0497461714,300.0,1.59862421168,2.25830973899,0.0,-26.0757128094,-22.7158028151,272.998513087,0.344531821601,0.461565951652,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-82.4497476881,25862.9637528,178.365267261
108,6.779999999999943,33.7057560883,-126.373734462,300.0,0.663072917696,0.762099686404,0.0,-1.33665331991,-1054.76697767,893.35863043,-0.143876979185,0.588504292693,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-84.2253965235,22081.1147844,195.408095437
109,8.699999999999903,-150.0,3.63066850617,76.3122977176,4.34136803323,3.51906891225,0.0,-15.154413135,58.9125424667,-90.8826341453,-0.434176795579,0.748969573229,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,143.84488884,29555.1388525,203.82854381
110,4.979999999999982,-8.89189788672,123.542816152,300.0,2.09883491793,0.411259735794,0.0,-15.5717231453,1929.81479421,3604.32596282,0.619714687754,0.0561539461172,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-69.63862818,17059.9597626,205.541683887
111,6.599999999999947,-3.93615928699,-150.0,200.226514906,4.70881515763,4.78551484244,0.0,-56.9928244832,-843.22759948,55.1410955175,-0.457488237471,-0.210414769353,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,48.9528701219,22630.8641899,205.735128999
112,7.379999999999931,100.298583574,-150.0,216.443094833,4.87461683681,3.92547984068,0.0,480.70764238,-581.251257609,129.142685214,-0.322886013039,-0.937921366956,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,13.6550818968,24874.7625755,202.233842077
113,8.099999999999916,-150.0,4.20797697047,170.827216521,3.09052890199,1.82846020378,0.0,-31.4950502251,0.90220045331,1.5118991312,0.315273369865,-0.0398621923999,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,86.9693406888,25730.5400124,190.596592685
114,8.219999999999914,12.4447184881,72.1845019447,300.0,6.26372263585,4.96222115844,0.0,-49.6349210001,22.6083560527,283.704464401,-0.251687087087,-0.163533519811,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-70.3724320623,25019.8161558,182.626395298
115,9.839999999999879,-124.71485967,-31.3770032548,0.0,5.97703266003,4.25032454312,0.0,13.6376015409,-17.5509022587,-44.6019167772,-0.301895106506,0.395291488853,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,63.4917805622,32131.2392185,195.922190357
116,7.799999999999922,-150.0,0.23691460852,70.8579178295,5.43396178122,2.37950314713,0.0,-27.598466857,-6.79571924654,-33.0677514224,-0.315191461929,0.239045766225,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,137.015826635,27182.523774,209.096336723
117,9.539999999999885,150.0,-75.0896600578,150.192768343,3.0462577236,5.66921580904,0.0,26.5915266129,-12.3015503352,-20.7725598391,-0.592979519493,0.305597878757,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,97.2031930453,28992.4955313,182.34273919
118,7.919999999999919,-150.0,-50.1781926827,99.6733978823,3.25735446158,2.14339228122,0.0,-36.5134588325,3.48382764631,-6.0962535762,-0.554653833983,0.352138305802,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,157.444855263,27603.3353004,209.116176518
119,8.219999999999914,-54.8282141461,-150.0,139.212396883,4.495432971,5.86226776904,0.0,-72.0722460387,-65.3658308442,-19.8570110606,-0.0068971559757,0.0319778422089,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,117.485129924,27756.6716324,202.603442572
120,8.939999999999898,90.8363325583,-150.0,106.535062903,3.62994071366,5.82368019777,0.0,-11.9359799264,-36.4574540785,-32.4438350144,-0.481237671791,0.478341849173,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,135.473008458,28891.2535742,193.901030699
121,6.239999999999955,11.9376441086,-26.593980425,300.0,1.18411880132,5.20982460698,0.0,13.4379849832,-478.056341304,1195.08489274,0.236507699132,-0.37715946558,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-61.2069993623,20481.4367123,196.936891464
122,6.419999999999951,-32.4150225791,-4.97558681444,300.0,1.50731666039,0.508416624841,0.0,-25.3852778449,-60.1906159757,926.376709106,0.198817870437,0.0536745540792,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-54.1199177103,21776.7286195,203.52082822
123,8.099999999999916,-129.237185168,150.0,129.024949347,2.98395970762,3.54532515885,0.0,-6.2299407104,1595.14478358,182.357703863,-0.591487507332,0.289396082344,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,96.9426499787,27969.582192,207.182090311
124,7.319999999999932,-8.22044676822,111.560680654,300.0,2.03325033812,0.771752118231,0.0,-21.9122136301,441.397244458,961.967800162,0.542915460043,0.403444313421,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-82.9006611262,23813.8374545,195.195388971
125,10.019999999999875,-143.168545177,-123.678764971,89.8922416495,4.158081192,0.57766766159,0.0,-17.6097997606,-12.5346300963,-31.7915573373,0.210593372727,-0.438006160696,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,121.372185512,31947.1727099,191.300435389
126,8.8799999999999,-150.0,-67.6944157345,112.088159593,3.98209171156,2.88660856936,0.0,-31.3238298412,27.1410366544,-4.10048140487,-0.0404128553932,0.39474758571,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,140.473417978,29875.7097904,201.862903989
127,10.019999999999875,-53.2202115019,120.590618795,245.180883784,0.311493937861,0.787400262757,0.0,-23.4270742484,17.7842213594,13.1001307025,-0.0518175139833,0.000704782935982,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-6.42192463816,26886.0825589,160.994506341
128,10.019999999999875,-108.13373491,72.3417089824,223.319949787,1.86452610528,2.02029745611,0.0,-34.375385664,6.4877735766,1.29737357685,0.183911637727,0.561180707246,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,28.1407865236,28505.5092641,170.69167224
129,7.559999999999927,92.2219779261,38.7248933241,300.0,0.246506101672,4.22250327872,0.0,505.821384813,210.931934696,985.144869566,0.324697203391,-0.469979323895,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-77.9953287719,24603.5850151,195.266547739
130,10.019999999999875,-35.916871619,-121.390673891,222.460182243,4.29830762172,0.883068782795,0.0,-16.3569764839,-29.345642094,-3.02868704543,-0.392506627293,0.238786859756,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,31.6039805635,28545.9757453,170.933986499
131,9.29999999999989,-150.0,-91.8389096905,110.649386552,1.37616895775,1.9312385757,0.0,-22.0080384148,-28.0466747418,-26.3567545409,0.455515292266,0.219621788628,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,131.588999641,30301.4616743,195.493301125
132,9.77999999999988,-150.0,33.2049099527,198.872619737,5.89203944998,0.844606692638,0.0,-75.4469562286,14.6595578821,-31.5283269853,-0.347715660074,0.347268649566,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,45.8012518574,28798.1378813,176.675692523
133,10.019999999999875,20.951238897,25.8344894986,280.512738359,0.716820240764,0.22293890114,0.0,2.99083479975,12.8299881335,28.0112295472,0.121374422976,0.101002189756,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-26.6184617402,27291.9026409,163.424566712
134,9.599999999999884,-105.69767264,-12.5024749016,300.0,2.47373517991,1.95051739936,0.0,-17.0188796412,22.2054981929,84.9084123084,0.722210854854,-0.0159235097717,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-82.1671719754,26339.1140333,164.619462708
135,7.919999999999919,-150.0,-4.39882913233,90.9956076643,0.628124450228,3.02292261756,0.0,-24.3818578732,-7.96974966703,-29.4296004422,0.0557548145398,0.282944303581,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,157.531037589,27404.9487301,207.613247955
136,10.019999999999875,-113.189067515,-150.0,71.2056885342,5.36191086911,2.26076065792,0.0,-29.7297407327,-135.671503857,-222.062134106,0.344890495521,0.332036262688,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,108.352802591,31437.1106932,188.246171815
137,5.99999999999996,9.43249764074,125.041801537,300.0,0.551511381005,4.77188136583,0.0,-89.0615942414,708.183182847,1088.42968873,-0.273658905659,-0.344827151431,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-62.4435915985,20057.2456232,200.572456232
138,6.659999999999946,-22.6958758234,-9.09990715789,300.0,0.922971219365,5.20977798178,0.0,-20.9147494762,-185.207051399,403.349808043,-0.226357124521,-0.438733395605,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-50.1427934542,21752.9774865,195.972770149
139,10.019999999999875,-15.9465115344,-140.698139089,90.5533030882,2.50569070429,5.76375662346,0.0,-17.3763873628,0.803070235477,-49.3269807662,-0.437841494046,-0.412203964988,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,164.739792989,32334.3138814,193.618645997
140,8.639999999999905,-150.0,-6.46832624278,130.439973142,4.68541691016,2.80762229138,0.0,-32.5336179376,14.4890998211,-24.8825893733,-0.35132850669,0.806405171992,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,134.288389009,28734.9277616,199.548109455
141,8.8799999999999,-150.0,-10.3529025074,117.915623827,3.85543016113,2.02823246916,0.0,-35.9708007889,17.0000895767,-28.8805969709,-0.659405310729,0.142455345631,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,147.547757714,29938.6269534,202.288019956
142,5.99999999999996,-0.525150065754,-33.3380429029,300.0,6.20992538382,4.69245822944,0.0,2.83463792066,-124.608555243,1525.81255777,0.029434697029,-0.403940157543,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-56.2931009539,20564.0152859,205.640152859
143,10.019999999999875,-139.823049384,-83.4830176236,132.72039792,4.15560777996,2.72970590551,0.0,-32.3710719152,28.2605125762,-15.9868730767,0.0638191815323,0.331369869735,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,120.955699735,31425.9137914,188.179124499
144,9.419999999999888,-150.0,60.3880905467,195.706871122,6.17310840472,0.862555905528,0.0,-63.6991813216,10.4157074609,-23.2834514634,-0.178773309135,0.224787279287,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,44.3258921032,28040.6150437,178.60264359
145,8.159999999999915,-150.0,-38.4562768441,86.4271739021,1.61970660597,3.05424191546,0.0,-22.9910619888,-26.5517463143,-21.2077084986,0.286310947626,0.358215990783,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,148.497887248,28384.581856,208.710160706
146,9.119999999999894,-150.0,-90.0427565286,133.1510591,0.626099667812,1.59707546034,0.0,-31.3090234848,-40.3074564637,-32.8152812516,0.660757189248,0.0851737591709,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,109.88306261,29352.58974,193.109143026
147,10.019999999999875,-93.5541451754,-19.4551360559,263.16399249,6.2315962499,0.762893792446,0.0,-27.4251732044,-8.1499679985,14.9645839012,-0.307973687773,0.193799651101,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-16.2602429575,27298.6780147,163.465137812
148,6.719999999999945,46.402892995,51.9977706652,300.0,1.78249718078,5.74100405106,0.0,27.1867537437,129.652951396,654.410845397,0.312762875083,0.161538010273,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-58.999663924,22026.2972063,196.663367913
149,10.019999999999875,-58.0271841182,-11.1567408083,268.08966796,6.0434898728,0.614852615574,0.0,-19.0442092261,-9.58398694512,20.3001496815,-0.0723459322448,0.126239378562,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-10.8027114564,27556.7460532,165.010455409
150,9.059999999999896,58.1738501498,-49.2246170822,300.0,1.23421798494,0.192785617223,0.0,2.50514364599,-53.4081500426,181.453396654,0.480195583446,0.189094648618,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-71.3298228787,26087.7215248,172.766367714
151,8.339999999999911,-106.360041853,-50.8189152386,0.0,0.73176021425,4.60417688011,0.0,21.665062794,-11.5627019468,-35.2061241466,0.123393096868,0.5986364028,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,70.8951705481,26842.2119995,193.109438845
152,9.179999999999893,-144.58699662,150.0,25.9556946635,3.60565651896,3.97094584686,0.0,5.68229102603,1550.41652171,-843.415182668,-0.488602219168,0.573372936433,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,54.0037978755,30506.2797799,199.387449542
153,10.019999999999875,-137.352806404,-11.7967805346,173.968032609,3.83776747621,3.16965302034,0.0,-27.0575026043,39.1923516899,-10.3961333077,-0.478389426536,0.694126869096,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,92.7261427921,30318.9892035,181.550833554
154,9.839999999999879,-150.0,26.77436329,116.720223783,3.54566783644,3.54526407433,0.0,-10.7121559977,159.321632048,-53.9896699291,-0.462378537247,0.455465591458,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,146.580306857,32018.8260358,195.236744121
155,10.019999999999875,-144.634555327,-111.579916685,136.672189027,5.53516862956,1.40652561597,0.0,-32.3474649755,-43.4376647766,-50.889881916,0.253605555988,0.0945821861999,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,99.1421596586,30415.9476633,182.131423133
156,8.939999999999898,-57.8960033998,-26.5811790924,0.0,0.650963128264,4.91226477165,0.0,32.9285556491,-0.164166647055,-27.9376336337,-0.0891303020673,0.294366275831,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,103.897532421,30151.5884757,202.359654199
157,6.719999999999945,31.9131263483,16.1978645852,300.0,1.23643679677,4.72999164769,0.0,21.4952319717,-70.1452260058,492.898569869,0.40116129479,-0.255507586666,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-61.8008252679,21895.4495562,195.495085323
158,8.099999999999916,45.0155436797,88.2092187525,300.0,1.6858288403,4.40345374174,0.0,36.2175444511,78.053383192,315.13654495,0.364410394062,-0.813142467965,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-79.9241023191,24685.158762,182.853027866
159,5.879999999999963,43.8262248841,44.4693099305,300.0,2.01305693422,5.35340624449,0.0,31.8805254121,498.641689663,1214.38853126,0.579141700074,-0.23793838724,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-49.2752397951,20220.9562825,206.336288597
160,7.799999999999922,-150.0,-9.88717569837,233.117637882,6.20256973246,5.75642366926,0.0,-301.262553932,-14.6995049057,181.174292914,0.0522769398948,-0.380112022226,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,5.12977392869,25552.4441313,196.557262549
161,6.1199999999999575,120.264947021,31.4694391157,300.0,0.128935451513,4.29509140664,0.0,674.070860429,189.69591087,1517.49569931,0.0265991994081,-0.234084038341,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-69.3771224697,20835.2917644,204.267566318
162,9.719999999999882,-150.0,-121.410303912,19.9559032555,2.19324223918,1.50774585558,0.0,-30.0829729748,0.741238896919,-27.6159219377,-0.0464630188545,0.122772607856,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,40.8706152514,30141.6774604,186.05973741
163,10.019999999999875,138.293158044,113.359233219,286.258307902,2.10327385339,0.443380699088,0.0,8.63617492502,103.63630402,123.794448307,0.273853129434,0.472445012479,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-95.5218548453,25871.9120138,154.921628825
164,6.239999999999955,-30.3005538993,-10.6227131524,300.0,6.11645788875,4.90715058606,0.0,-267.271159615,-174.369936971,1174.82192378,-0.141969897039,-0.508215878801,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-60.1049528948,20810.432922,200.100316558
165,6.059999999999959,91.4993019662,146.892592501,300.0,1.31724610489,4.3380205945,0.0,402.501543324,855.205338292,811.539634409,0.072794479877,-0.261446128292,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-107.79144159,19520.4273242,193.271557665
166,6.659999999999946,-93.2736903458,63.332778336,300.0,2.0515959119,1.46264696081,0.0,-38.8657735226,423.529532197,1030.74459822,0.52925121547,0.297198956866,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-82.3255969964,21425.0971358,193.018893116
167,8.519999999999907,12.1030820941,101.292881532,300.0,0.78489984814,5.01300265226,0.0,-87.9384797951,228.181393397,280.672686077,0.41381837835,-0.0660416469458,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-80.5392974774,25566.7756022,180.047715509
168,7.019999999999938,-4.40334764571,105.190964377,300.0,0.869983908999,4.88021283824,0.0,-119.428674898,460.039082856,478.63510065,0.0860012696688,-0.466373004506,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-79.1964379967,22228.0680691,189.98348777
169,8.099999999999916,-150.0,-114.078403641,166.12210523,5.36098332907,5.90711913793,0.0,-214.449775991,-90.5012077325,41.4862432084,-0.170661321469,-0.396636076861,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,62.5196249362,26687.1147315,197.682331344
170,5.699999999999966,27.0505591079,-150.0,239.915643626,5.39119353243,4.65867316256,0.0,50.6994975734,-864.61808484,712.949031515,-0.107449950666,-0.326152112162,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,6.33811429523,19527.1439881,205.548884086
171,5.879999999999963,38.4833574177,-150.0,154.103851687,4.62588998081,4.51027816896,0.0,73.2932003684,-397.212413524,4.22190906543,-0.4083339251,-0.636789326425,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,107.792494533,20742.1858775,211.654957934
172,5.219999999999977,58.5693656066,62.0700355843,300.0,1.88858204481,4.7364884526,0.0,31.3267661287,425.780947613,1508.67619692,0.479139216651,-0.330933569062,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-50.2931878865,17415.0924715,200.173476684
173,10.019999999999875,-38.9551216133,77.1366759326,241.859538192,4.96843685712,2.61149972116,0.0,-31.3856821258,14.4133196573,-7.35717740628,-0.491075198796,0.514405566607,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,22.8409499403,26118.2730571,156.396844653
174,8.999999999999897,-141.172895796,-150.0,104.818506368,5.09332989767,5.93867225001,0.0,-92.9521596555,-77.9308517795,-59.1649943574,0.141282836964,-0.528626804401,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,110.650666813,29326.2156412,195.508104275
175,9.29999999999989,-150.0,50.5833141167,149.664825019,1.98985548555,1.71126749165,0.0,-32.5765474429,4.98830508381,-14.0045781618,0.0323303963013,0.105620711547,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,105.68688822,29397.9870162,189.664432363
176,9.29999999999989,-65.4815836411,-150.0,280.371979883,1.17970219566,1.83493380717,0.0,-19.8905618004,-182.843595648,228.576430672,0.398062927592,0.42938319536,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-74.2739684904,27012.3914259,174.27349307
177,7.739999999999923,-150.0,15.3561775911,87.5879844232,6.15758176275,1.99019300411,0.0,-26.2076506607,1.20784299035,-21.710142461,0.0636610530632,-0.0144960659124,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,153.38428752,26870.3121543,208.296993444
178,10.019999999999875,90.3447807665,35.0969133928,265.171196968,0.937343023343,0.030549564199,0.0,8.7851169806,15.8909713876,25.7113389141,0.517460372799,0.0389923092302,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-20.0223747099,27457.1188657,164.413885423
179,5.4599999999999715,-80.6383614189,150.0,300.0,2.64821683849,0.762498109509,0.0,-174.993222962,54648.7194269,31584.5438744,0.925503383635,-0.0898329912241,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-115.564502866,18250.3565311,200.553368474
180,7.079999999999937,9.15491297337,58.8726977839,300.0,1.66175017061,5.02056632026,0.0,20.3056357168,60.6557283293,549.565590593,0.272565828648,-0.200421702784,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-58.0706310696,23226.8098254,196.837371402
181,8.579999999999906,45.0519092268,-150.0,233.130783665,6.18003592296,0.0163893418864,0.0,10.6681304671,-215.66532204,10.3106807662,-0.0888378443164,0.21021384865,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-3.71838061595,26031.3592794,182.037477478
182,4.919999999999983,150.0,-133.239843856,300.0,5.62422566669,4.0496763188,0.0,3517.45013091,-2871.99694463,3914.07579407,-0.472304894554,-0.654080811849,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-90.1887461377,16770.5153421,204.518479781
183,6.239999999999955,-88.4123859835,29.0844134644,300.0,1.75646470786,1.51860996105,0.0,-32.8217497411,281.144990005,1791.58850642,0.230008601195,0.0026063550812,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-77.8835696804,20379.6735257,195.958399286
184,7.979999999999918,-66.6730185244,-111.836272406,300.0,0.995225366929,5.65380602549,0.0,-22.0309019605,-431.940393449,679.0401028,0.361361261089,-0.220212471566,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-91.7844481719,24937.7320801,187.501744963
185,10.019999999999875,-123.818025183,-18.6853760686,268.199470261,1.46722952517,1.45224286209,0.0,-33.061886478,-11.6092864497,34.3964498967,0.305475622854,0.274538140303,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-38.6268989688,27156.7191919,162.615084982
186,9.419999999999888,48.821780663,-150.0,161.029029976,4.59863015837,5.71522778798,0.0,5.81402364899,-33.7930385334,-17.0871257883,-0.388953508285,0.190368444938,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,92.8501831583,29413.2636303,187.345628218
187,8.939999999999898,-150.0,-55.0379829583,125.897118094,3.39956163615,1.62732422115,0.0,-32.2703895057,-5.33384858815,-15.0261097118,-0.584325982053,0.0305971818487,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,131.117077686,29612.0771714,198.738772963
188,7.6199999999999255,150.0,-49.9748000362,257.354835033,5.6576017105,3.69812765067,0.0,600.367903702,-245.293363251,358.426208722,-0.0244428440942,-0.805078166216,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-32.2641940322,24773.2048445,195.064605075
189,8.999999999999897,-150.0,61.0499997305,117.869618491,5.44122595093,1.47796629841,0.0,-34.5577796927,18.7587276903,-36.0849033417,-0.118839179131,0.00150583893322,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,137.0266136,29563.5464947,197.090309965
190,7.85999999999992,-134.65485935,-150.0,300.0,4.99739018302,5.24554306986,0.0,-2237.04216438,-3605.08179146,1180.4177148,-0.462156060235,-0.130178347147,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-124.881088349,24102.5686754,183.989073858
191,8.579999999999906,29.8589400001,-35.7972712088,300.0,0.861123016693,4.60351023088,0.0,32.0132590321,-55.2182048394,169.092751626,0.267108789676,-0.339994758014,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-64.5873535268,25787.997382,180.335646028
192,10.019999999999875,119.346208026,-104.880063481,108.343584178,2.7114785645,5.62941025127,0.0,20.6705308137,-9.57723135036,-30.7697637939,-0.442033036078,-0.0290439930287,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,149.111830592,32310.7843352,193.47775051
193,5.99999999999996,-5.40432575423,55.8191422912,300.0,1.80024774795,0.0757394098528,0.0,-0.357386669406,356.487537526,1766.25067988,0.545612572661,0.0960957784579,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-62.9882462319,20395.2871102,203.952871102
194,5.399999999999973,52.9194001142,83.1545995349,300.0,1.51624129773,4.63684937878,0.0,33.8487854818,45.5349616915,1776.56016401,0.295421943641,-0.290953536481,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-78.3529504575,17559.1004694,195.101116326
195,7.979999999999918,7.94876085773,-150.0,101.78635353,4.16355800092,0.704515639728,0.0,-5.42314378107,-29.7200181522,-20.0851711597,-0.0231496043048,0.443843421628,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,163.35181797,27642.3643126,207.837325659
196,8.699999999999903,-150.0,-31.5783576285,75.7872845018,1.56386562007,3.68530885298,0.0,-8.57429971228,-32.0825142769,-27.355506711,0.432189534184,0.59473900825,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,139.286673195,29996.3235105,206.871196624
197,7.019999999999938,-97.3657626908,-0.656318295424,300.0,1.72537853221,1.14347104319,0.0,-48.6904344972,62.8288544409,805.918940446,0.36200380552,-0.0464048390194,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-77.6866869072,22620.4330484,193.337034602
198,10.019999999999875,30.1243772385,-138.245283024,172.524783943,4.39746652275,6.16612586152,0.0,5.97528759427,-27.8814035087,-17.5197624183,0.0557515352784,0.133712487724,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,91.6344264261,30240.1003472,181.078445193
